agent,qid,hits1,traj_len,n_unique,explored,AGEE,S,I,E,redundancy,usr,n_unique_comms,n_nodes,n_edges
GraphCoT,WebQTest-36,0,4,3,1,0.29246218523340956,0.00016297262059973932,0.5513771186440678,0.9285714285714284,0.6666666666666666,0.75,1,1534,3828
GraphCoT,WebQTest-37,0,2,2,1,0.9126852800227659,0.9474307069448771,0.815158371040724,1.0,1.0,1.0,2,1690,4200
GraphCoT,WebQTest-38,0,2,2,1,0.9046031253791029,0.9714655331731658,0.7686502802932298,1.0,1.0,1.0,2,1546,3495
GraphCoT,WebQTest-39,0,2,2,1,0.3785806643731955,8.075913587724606e-05,0.8637795275590552,1.0,1.0,1.0,1,1905,4812
GraphCoT,WebQTest-41,0,4,3,1,0.668266773554417,0.7390499141763642,0.4420265780730897,0.9285714285714286,0.6666666666666666,0.75,2,645,1511
GraphCoT,WebQTest-42,0,2,2,1,0.8878243961342807,0.9375725478816018,0.7590443025730316,1.0,1.0,1.0,2,1723,6595
GraphCoT,WebQTest-43,0,2,2,1,0.28889267658086915,0.00020100502512562812,0.5,1.0,1.0,1.0,1,995,1391
GraphCoT,WebQTest-44,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1774,4588
GraphCoT,WebQTest-45,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1552,6255
GraphCoT,WebQTest-46,0,2,2,1,0.9217481010997651,0.928643761301989,0.8601898734177216,1.0,1.0,1.0,2,1975,3790
GraphCoT,WebQTest-47,0,6,4,1,0.5237437349686043,0.6574864939257001,0.2529726750137806,0.797962648556876,0.6,0.6666666666666666,2,1411,3829
GraphCoT,WebQTest-48,0,2,2,1,0.9263869310065722,0.928902883659264,0.872737819025522,1.0,1.0,1.0,2,431,672
GraphCoT,WebQTest-49,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1400,2739
GraphCoT,WebQTest-51,0,2,2,1,0.3296904681763266,0.0021097046413502104,0.6592827004219409,1.0,1.0,1.0,1,158,192
GraphCoT,WebQTest-52,1,2,2,1,0.91597012750533,0.9524309199020633,0.8187303252885625,1.0,1.0,1.0,2,1906,6874
GraphCoT,WebQTest-54,0,2,2,1,0.28889267658086915,5.321413367390374e-05,0.5,1.0,1.0,1.0,1,1566,3225
GraphCoT,WebQTest-55,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1127,2914
GraphCoT,WebQTest-56,1,2,2,1,0.9313242395141288,0.952462006079027,0.8605200945626478,1.0,1.0,1.0,2,1175,1665
GraphCoT,WebQTest-58,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,886,1565
GraphCoT,WebQTest-59,0,2,2,1,0.28889267658086915,0.0001160429358862779,0.5,1.0,1.0,1.0,1,1149,1811
GraphCoT,WebQTest-60,0,6,4,1,0.47037113286412485,0.5002169248211829,0.26334530787168337,0.797962648556876,0.6,0.6666666666666666,2,1763,4438
GraphCoT,WebQTest-61,0,2,2,1,0.8116876317250227,0.9706177060002358,0.5385771543086172,1.0,1.0,1.0,2,1996,3570
GraphCoT,WebQTest-62,0,6,4,1,0.472366609321595,0.5050165680011985,0.2636363636363636,0.797962648556876,0.6,0.6666666666666666,2,935,1351
GraphCoT,WebQTest-63,0,2,2,1,0.8915466286766967,0.9643235672647437,0.7416534181240063,1.0,1.0,1.0,2,1887,3577
GraphCoT,WebQTest-64,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1943,6139
GraphCoT,WebQTest-65,0,2,2,1,0.28889267658086915,4.901600372521634e-05,0.5,1.0,1.0,1.0,1,1943,4388
GraphCoT,WebQTest-66,1,2,2,1,0.8621477660047661,0.9500511247443763,0.6800917351545317,1.0,1.0,1.0,2,1956,4297
GraphCoT,WebQTest-67,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1596,2872
GraphCoT,WebQTest-68,0,2,2,1,0.893506627417426,0.916843220338983,0.7959039548022598,1.0,1.0,1.0,2,944,1520
GraphCoT,WebQTest-69,1,2,2,1,0.9392055194482583,0.9413854351687388,0.8945164865983787,1.0,1.0,1.0,2,563,841
GraphCoT,WebQTest-71,0,4,3,1,0.25813551900954573,0.00021282633371169125,0.42125425652667425,0.9285714285714286,0.6666666666666666,0.75,1,881,2112
GraphCoT,WebQTest-72,1,2,2,1,0.9143964131026885,0.8890651158692395,0.8840285487708168,1.0,1.0,1.0,2,1261,3455
GraphCoT,WebQTest-73,1,2,2,1,0.8659854118362244,0.8081632653061225,0.8411078717201166,1.0,1.0,1.0,2,49,56
GraphCoT,WebQTest-74,0,4,3,1,0.5884135146957941,0.6891123337216832,0.39149259060881986,0.7467532467532467,0.6666666666666666,0.75,2,1867,3389
GraphCoT,WebQTest-75,1,2,2,1,0.9187319191142893,0.900206398348813,0.883536696412311,1.0,1.0,1.0,2,969,2399
GraphCoT,WebQTest-76,0,6,4,1,0.6497511735708726,0.83690991787144,0.38880311088236974,0.7878411910669976,0.6,0.6666666666666666,3,1943,3819
GraphCoT,WebQTest-77,1,2,2,1,0.8061748409140187,0.9565653700996968,0.5377320622177622,1.0,1.0,1.0,2,1993,4688
GraphCoT,WebQTest-78,1,2,2,1,0.9442078717031545,0.8890290037831021,0.96910104216492,1.0,1.0,1.0,2,1586,2851
GraphCoT,WebQTest-79,1,3,3,1,0.32292733123878037,7.915567282321907e-05,0.6321020228671944,1.0,1.0,1.0,1,1895,4323
GraphCoT,WebQTest-80,1,2,2,1,0.9522700063876988,0.9584026622296172,0.9120307872623197,1.0,1.0,1.0,2,1202,1935
GraphCoT,WebQTest-82,0,2,2,1,0.28889267658086915,4.0001600064002535e-05,0.5,1.0,1.0,1.0,1,1923,4187
GraphCoT,WebQTest-83,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1316,2882
GraphCoT,WebQTest-84,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1389,4941
GraphCoT,WebQTest-85,0,4,2,1,0.727817856061368,0.9524340393905607,0.36949554069119284,1.0,0.3333333333333333,0.5,2,1794,4201
GraphCoT,WebQTest-86,1,2,2,1,0.8069340133027817,0.9375904486251809,0.5559962318761434,1.0,1.0,1.0,2,1382,2372
GraphCoT,WebQTest-87,0,6,4,1,0.4385711907365102,0.46333557025680155,0.18953973885550165,0.903225806451613,0.6,0.6666666666666666,2,1973,3356
GraphCoT,WebQTest-88,1,2,2,1,0.9631943773630988,0.9375648340248963,0.9666425794625952,1.0,1.0,1.0,2,1928,3516
GraphCoT,WebQTest-89,1,2,2,1,0.9300191009003137,0.9233727810650888,0.889010989010989,1.0,1.0,1.0,2,520,1173
GraphCoT,WebQTest-90,0,2,2,1,0.36402650338285003,9.911785112498766e-05,0.8015165031222122,1.0,1.0,1.0,1,1121,1994
GraphCoT,WebQTest-91,0,6,4,1,0.19894448804196185,9.589566551591858e-05,0.23159868729488983,0.9032258064516129,0.6,0.6666666666666666,1,1896,4523
GraphCoT,WebQTest-93,1,2,2,1,0.854098187016101,0.9524290524290521,0.6575098814229249,1.0,1.0,1.0,2,1980,3563
GraphCoT,WebQTest-94,1,2,2,1,0.9428235973426397,0.9093038109431552,0.9412400683898219,1.0,1.0,1.0,2,854,1339
GraphCoT,WebQTest-95,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1906,4474
GraphCoT,WebQTest-96,0,6,4,1,0.20483652006936842,0.00014711831990878648,0.249980588555012,0.903225806451613,0.6,0.6666666666666666,1,1431,3635
GraphCoT,WebQTest-97,1,2,2,1,0.8878936213406952,0.9334293256539477,0.7634989200863931,1.0,1.0,1.0,2,1389,3892
GraphCoT,WebQTest-98,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1900,3980
GraphCoT,WebQTest-99,0,4,3,1,0.5881785803642195,0.6827321916282398,0.3120389000670691,0.9285714285714286,0.6666666666666666,0.75,2,1988,3611
GraphCoT,WebQTest-100,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1992,3669
GraphCoT,WebQTest-102,1,3,3,1,0.3292067196863359,0.00017655367231638426,0.6573289391086,1.0,1.0,1.0,1,1416,2318
GraphCoT,WebQTest-103,0,2,2,1,0.34577925040330515,9.174311926605513e-05,0.7250764525993884,1.0,1.0,1.0,1,1090,2229
GraphCoT,WebQTest-104,0,2,2,1,0.34058957554458696,7.947862025115247e-05,0.7036838340486409,1.0,1.0,1.0,1,1398,4029
GraphCoT,WebQTest-105,0,4,3,1,0.2078503062891032,7.503751875937975e-05,0.25,0.9285714285714286,0.6666666666666666,0.75,1,1999,2980
GraphCoT,WebQTest-106,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1546,3901
GraphCoT,WebQTest-107,0,2,2,1,0.28889267658086915,3.684055408193335e-05,0.5,1.0,1.0,1.0,1,1872,4355
GraphCoT,WebQTest-108,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1906,4474
GraphCoT,WebQTest-109,0,8,5,1,0.5763911552109667,0.7505310908721362,0.3107667775929007,0.7573099415204679,0.5714285714285714,0.625,3,601,875
GraphCoT,WebQTest-110,0,5,3,1,0.2130583150589963,0.0004926108374384234,0.25839080459770114,0.95,0.5,0.6,1,435,895
GraphCoT,WebQTest-111,1,2,2,1,0.8296343481292835,0.9446271929824561,0.6042837918660287,1.0,1.0,1.0,2,608,1384
GraphCoT,WebQTest-112,1,2,2,1,0.9463176725657495,0.9412412899043915,0.9145820622330689,1.0,1.0,1.0,2,1815,3929
GraphCoT,WebQTest-114,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1053,2300
GraphCoT,WebQTest-115,0,4,3,1,0.6662873221701303,0.7186859577487748,0.4556513409961686,0.9285714285714286,0.6666666666666666,0.75,2,435,895
GraphCoT,WebQTest-116,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1723,6595
GraphCoT,WebQTest-118,1,6,3,1,0.21856965761947272,8.486082824168368e-05,0.2714980764878932,0.9615384615384616,0.4,0.5,1,1964,3520
GraphCoT,WebQTest-119,0,2,2,1,0.3336671971968806,0.00015649452269170586,0.6753990610328638,1.0,1.0,1.0,1,1065,1767
GraphCoT,WebQTest-121,0,6,4,1,0.646832252997685,0.8703267553654667,0.3572369440570277,0.7878411910669975,0.6,0.6666666666666666,3,717,1295
GraphCoT,WebQTest-122,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,824,1125
GraphCoT,WebQTest-123,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1971,3655
GraphCoT,WebQTest-124,0,2,2,1,0.8016168728053494,0.9697273944261896,0.5160642570281124,1.0,1.0,1.0,2,1992,3420
GraphCoT,WebQTest-125,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1192,1952
GraphCoT,WebQTest-126,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,286,398
GraphCoT,WebQTest-127,1,2,2,1,0.9430975358906889,0.9001560062402494,0.9527203588143526,1.0,1.0,1.0,2,1282,2817
GraphCoT,WebQTest-128,0,2,2,1,0.36526310750335883,0.002415458937198067,0.8067632850241546,1.0,1.0,1.0,1,138,165
GraphCoT,WebQTest-129,1,4,3,1,0.6161703739627016,0.7079780178722335,0.44075286415711945,0.7467532467532467,0.6666666666666666,0.75,2,1410,2920
GraphCoT,WebQTest-131,0,8,5,1,0.2266299049005569,0.0001846653863199881,0.3276887280248191,0.888888888888889,0.5714285714285714,0.625,1,1934,5198
GraphCoT,WebQTest-132,0,4,3,1,0.6211456545916628,0.7113354563945339,0.44977298524404086,0.7467532467532467,0.6666666666666666,0.75,2,881,2112
GraphCoT,WebQTest-133,0,6,4,1,0.505555871974869,0.6280178987444034,0.23789954337899544,0.797962648556876,0.6,0.6666666666666666,2,1460,3589
GraphCoT,WebQTest-134,0,2,2,1,0.9430045326777674,0.9545916716735219,0.8904422979156075,1.0,1.0,1.0,2,1967,4600
GraphCoT,WebQTest-138,0,2,2,1,0.7964863258331994,0.9750251762336354,0.5,1.0,1.0,1.0,2,1986,3834
GraphCoT,WebQTest-139,1,3,3,1,0.8402340758253802,0.8362235067437379,0.7389210019267822,1.0,1.0,1.0,3,173,227
GraphCoT,WebQTest-141,1,2,2,1,0.3618898323154587,0.00033025099075297226,0.7924702774108322,1.0,1.0,1.0,1,757,2028
GraphCoT,WebQTest-142,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,196,236
GraphCoT,WebQTest-145,0,4,3,1,0.23582998420665055,6.034760218860633e-05,0.34211558577405854,0.9285714285714285,0.6666666666666666,0.75,1,1912,4722
GraphCoT,WebQTest-146,0,4,3,1,0.5630723804255433,0.6891083536839336,0.2569773299748111,0.9285714285714286,0.6666666666666666,0.75,2,1985,3252
GraphCoT,WebQTest-147,0,4,2,1,0.7381456818500669,0.9474249533608458,0.3944235588972431,1.0,0.3333333333333333,0.5,2,1862,4994
GraphCoT,WebQTest-149,1,2,2,1,0.7975323157479267,0.9565653700996968,0.5177008418353125,1.0,1.0,1.0,2,1993,4652
GraphCoT,WebQTest-150,1,2,2,1,0.8348132295259281,0.9565657677490369,0.6060151898734177,1.0,1.0,1.0,2,1975,4188
GraphCoT,WebQTest-153,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1836,3000
GraphCoT,WebQTest-154,0,2,2,1,0.28889267658086915,7.168458781362014e-05,0.5,1.0,1.0,1.0,1,1395,3954
GraphCoT,WebQTest-155,0,4,3,1,0.7655167322200995,0.9714840140454629,0.5070560997145732,0.8571428571428572,0.6666666666666666,0.75,3,1546,3495
GraphCoT,WebQTest-156,0,3,2,1,0.7666456741326009,0.9615771747125547,0.4444808208371717,1.0,0.5,0.6666666666666666,2,1987,4188
GraphCoT,WebQTest-157,1,2,2,1,0.9099363985436497,0.8016666666666667,0.975932320441989,1.0,1.0,1.0,2,240,359
GraphCoT,WebQTest-159,1,2,2,1,0.9587388454321291,0.9630077207116483,0.9250058099000698,1.0,1.0,1.0,2,1655,2854
GraphCoT,WebQTest-160,0,6,4,1,0.72973269162901,0.9336286452565522,0.4829831361349109,0.806451612903226,0.6,0.6666666666666666,4,903,1261
GraphCoT,WebQTest-161,0,4,3,1,0.2895223883976846,0.00022383048571215385,0.5398756955434172,0.9285714285714286,0.6666666666666666,0.75,1,1031,1544
GraphCoT,WebQTest-162,0,2,2,1,0.7943736330571513,0.952429003892172,0.5139109124981981,1.0,1.0,1.0,2,1982,4638
GraphCoT,WebQTest-163,1,4,2,1,0.7420399706816024,0.9583964646464646,0.3944791666666667,1.0,0.3333333333333333,0.5,2,1320,2523
GraphCoT,WebQTest-164,0,6,3,1,0.5109281323116903,0.7147008974113679,0.23975044563279857,0.6740890688259109,0.4,0.5,2,1496,3100
GraphCoT,WebQTest-165,0,8,4,1,0.23308275391873876,0.0009306654257794319,0.3294652551574375,0.9361702127659575,0.42857142857142855,0.5,1,614,895
GraphCoT,WebQTest-166,0,2,2,1,0.8996571040003881,0.9474305232106817,0.7802359882005899,1.0,1.0,1.0,2,1695,3843
GraphCoT,WebQTest-167,0,6,4,1,0.5037770370439757,0.4815751168039823,0.30911880982105705,0.903225806451613,0.6,0.6666666666666666,2,1068,2459
GraphCoT,WebQTest-168,1,2,2,1,0.8754666504897346,0.9445032645138521,0.7196929592376919,1.0,1.0,1.0,2,1889,3462
GraphCoT,WebQTest-169,0,4,3,1,0.6806092805379369,0.9524527038339189,0.3369328645571739,0.8571428571428572,0.6666666666666666,0.75,3,1991,4661
GraphCoT,WebQTest-170,0,4,3,1,0.30204250352483236,0.0003277972027972028,0.5892883158508159,0.9285714285714286,0.6666666666666666,0.75,1,1144,2748
GraphCoT,WebQTest-171,1,2,2,1,0.8992850123485422,0.90946812523576,0.8195020746887967,1.0,1.0,1.0,2,482,803
GraphCoT,WebQTest-172,1,2,2,1,0.9073756988086271,0.9288440567066519,0.8206106870229009,1.0,1.0,1.0,2,524,688
GraphCoT,WebQTest-173,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1987,2779
GraphCoT,WebQTest-174,0,4,3,1,0.6882282303026906,0.7463613564728783,0.4825102880658436,0.9285714285714286,0.6666666666666666,0.75,2,486,692
GraphCoT,WebQTest-175,0,4,3,1,0.7507262921230003,0.8756931608133087,0.5547086924166407,0.8571428571428571,0.6666666666666666,0.75,3,541,781
GraphCoT,WebQTest-176,1,2,2,1,0.879185465297456,0.9288292934502319,0.7452412208729898,1.0,1.0,1.0,2,554,984
GraphCoT,WebQTest-177,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1904,3733
GraphCoT,WebQTest-178,1,2,2,1,0.28889267658086915,5.8809691837214727e-05,0.5,1.0,1.0,1.0,1,1417,3236
GraphCoT,WebQTest-179,0,6,4,1,0.44935510533069817,0.4702886060256213,0.24349231306778477,0.7979626485568763,0.6,0.6666666666666666,2,1908,4552
GraphCoT,WebQTest-180,0,7,4,1,0.5323380180932124,0.6943628546158856,0.2988199672105819,0.6722408026755853,0.5,0.5714285714285714,2,1958,3974
GraphCoT,WebQTest-181,1,4,3,1,0.5630223082539382,0.6990719756743459,0.25,0.9285714285714286,0.6666666666666666,0.75,2,1999,2980
GraphCoT,WebQTest-182,0,4,3,1,0.2944753897427686,0.0001301066874837366,0.5592896174863389,0.9285714285714286,0.6666666666666666,0.75,1,1647,3016
GraphCoT,WebQTest-184,0,4,3,1,0.7199080978244831,0.7262322331779283,0.580604431410883,0.9285714285714286,0.6666666666666666,0.75,2,1023,1427
GraphCoT,WebQTest-185,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1996,4354
GraphCoT,WebQTest-186,0,4,2,1,0.673418816738138,0.9615770581651164,0.25975288509784245,1.0,0.3333333333333333,0.5,2,1993,4484
GraphCoT,WebQTest-187,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1496,3100
GraphCoT,WebQTest-188,0,2,2,1,0.8523964682064227,0.8755208333333333,0.7296875,1.0,1.0,1.0,2,480,698
GraphCoT,WebQTest-189,0,2,2,1,0.7961426147958545,0.9697273944261896,0.5035698348951361,1.0,1.0,1.0,2,1992,3420
GraphCoT,WebQTest-190,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1695,3843
GraphCoT,WebQTest-191,0,6,4,1,0.5364317991272453,0.6838277661936504,0.21967713787085516,0.903225806451613,0.6,0.6666666666666666,2,382,686
GraphCoT,WebQTest-193,0,4,3,1,0.7109499703968958,0.8755498533724341,0.46022727272727276,0.857142857142857,0.6666666666666666,0.75,3,682,1020
GraphCoT,WebQTest-194,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1893,3808
GraphCoT,WebQTest-195,0,6,4,1,0.20246619658185355,0.00013409319477036526,0.24253361641896673,0.903225806451613,0.6,0.6666666666666666,1,1570,4684
GraphCoT,WebQTest-196,1,2,2,1,0.9455095539352043,0.9167542476791032,0.9402572379450992,1.0,1.0,1.0,2,1903,3866
GraphCoT,WebQTest-197,1,2,2,1,0.9444680841583866,0.9334008097165992,0.9182392094970151,1.0,1.0,1.0,2,1976,4192
GraphCoT,WebQTest-199,0,2,2,1,0.8397731870936262,0.9630002610868674,0.6122440416247062,1.0,1.0,1.0,2,1986,3849
GraphCoT,WebQTest-200,1,2,2,1,0.932112065022538,0.9412475994025179,0.8749616488296126,1.0,1.0,1.0,2,1654,3064
GraphCoT,WebQTest-201,1,2,2,1,0.8911172929987189,0.9334776334776335,0.772005772005772,1.0,1.0,1.0,2,924,1695
GraphCoT,WebQTest-202,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1989,4175
GraphCoT,WebQTest-204,1,3,2,1,0.7178594339109263,0.9697273944261896,0.33761713520749664,1.0,0.5,0.6666666666666666,2,1992,3420
GraphCoT,WebQTest-205,0,4,3,1,0.775454698416198,0.9546424414845465,0.544731761837025,0.8571428571428572,0.6666666666666666,0.75,3,1406,2685
GraphCoT,WebQTest-206,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,787,1348
GraphCoT,WebQTest-207,1,2,2,1,0.3263254859053447,4.916420845624381e-05,0.6457227138643068,1.0,1.0,1.0,1,1695,2777
GraphCoT,WebQTest-209,0,2,2,1,0.816678210254305,0.9821608492263404,0.5403778337531486,1.0,1.0,1.0,2,1985,3405
GraphCoT,WebQTest-210,0,2,2,1,0.9160570970524364,0.9092331768388107,0.8659304310712761,1.0,1.0,1.0,2,1278,4002
GraphCoT,WebQTest-211,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1989,4175
GraphCoT,WebQTest-212,1,2,2,1,0.9451858797712358,0.909182690101418,0.9481329694242193,1.0,1.0,1.0,2,1981,3945
GraphCoT,WebQTest-213,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,927,2307
GraphCoT,WebQTest-214,0,6,4,1,0.4522366188637431,0.49605235993210817,0.22886540600667407,0.797962648556876,0.6,0.6666666666666666,2,899,1807
GraphCoT,WebQTest-215,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1407,3550
GraphCoT,WebQTest-216,0,3,3,1,0.8393539101617234,0.9092866932062912,0.6618357039588673,1.0,1.0,1.0,3,1393,1549
GraphCoT,WebQTest-217,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1979,4071
GraphCoT,WebQTest-218,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1996,3352
GraphCoT,WebQTest-220,1,2,2,1,0.7929574422996117,0.9600401002506265,0.5043233082706767,1.0,1.0,1.0,2,1995,4154
GraphCoT,WebQTest-221,0,2,2,1,0.3294781247707887,0.00027472527472527467,0.6584249084249084,1.0,1.0,1.0,1,728,1234
GraphCoT,WebQTest-222,0,3,2,1,0.7568321892804248,0.9545935291572517,0.4286426326762584,1.0,0.5,0.6666666666666666,2,1891,3454
GraphCoT,WebQTest-224,0,6,4,1,0.22557787709423333,9.848820603732714e-05,0.31795070665287833,0.903225806451613,0.6,0.6666666666666666,1,1934,3937
GraphCoT,WebQTest-225,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,899,2186
GraphCoT,WebQTest-226,0,4,3,1,0.2078503062891032,0.0003996802557953639,0.25,0.9285714285714286,0.6666666666666666,0.75,1,834,1227
GraphCoT,WebQTest-227,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1656,2910
GraphCoT,WebQTest-231,0,4,3,1,0.24226345997999013,0.00029761904761904754,0.3644593253968254,0.9285714285714286,0.6666666666666666,0.75,1,1008,1728
GraphCoT,WebQTest-232,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1041,2780
GraphCoT,WebQTest-233,0,6,4,1,0.627625365676626,0.8544033008969967,0.3658606213266163,0.7109181141439206,0.6,0.6666666666666666,3,1985,3473
GraphCoT,WebQTest-234,1,2,2,1,0.9356625465661518,0.889137181874612,0.9443409890337264,1.0,1.0,1.0,2,895,1707
GraphCoT,WebQTest-235,0,6,4,1,0.4867055982006811,0.4784414263713032,0.36998933322462735,0.6926994906621392,0.6,0.6666666666666666,2,1924,4576
GraphCoT,WebQTest-237,0,6,4,1,0.5887825524548219,0.6734913222421963,0.37992683590247056,0.797962648556876,0.6,0.6666666666666666,2,1466,3591
GraphCoT,WebQTest-239,1,2,2,1,0.9380387746418918,0.8754347826086957,0.967498923805424,1.0,1.0,1.0,2,575,1740
GraphCoT,WebQTest-240,0,2,2,1,0.9036924006344932,0.961578693273254,0.7763467573221757,1.0,1.0,1.0,2,1912,4722
GraphCoT,WebQTest-241,0,2,2,1,0.28889267658086915,0.00010928961748633877,0.5,1.0,1.0,1.0,1,1220,2649
GraphCoT,WebQTest-243,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1546,3495
GraphCoT,WebQTest-245,0,2,2,1,0.9366402580834505,0.9796668667466987,0.8458180147058824,1.0,1.0,1.0,2,544,836
GraphCoT,WebQTest-246,0,4,3,1,0.25993948774857817,8.431703204047224e-05,0.42785272625070264,0.9285714285714286,0.6666666666666666,0.75,1,1779,3604
GraphCoT,WebQTest-247,1,2,2,1,0.37701577304768397,0.00015503875968992244,0.85703211517165,1.0,1.0,1.0,1,1290,2888
